0.400000	0.940000	1
9.170000	9.710000	2
13.150000	13.680000	3
22.860000	23.400000	4
26.930000	27.470000	5
31.350000	31.890000	6
39.920000	40.460000	7
51.600000	52.140000	8
54.600000	55.140000	9
58.120000	58.650000	10
69.280000	69.820000	11
77.970000	78.510000	12
81.770000	82.310000	13
89.900000	90.440000	14
97.190000	97.720000	15
112.250000	112.790000	16
116.950000	117.490000	17
125.480000	126.010000	18
133.640000	134.170000	19
139.260000	139.800000	20
150.430000	150.970000	21
159.250000	159.790000	22
166.760000	167.300000	23
175.560000	176.100000	24
184.660000	185.200000	25
191.000000	191.540000	26
198.670000	199.210000	27
204.510000	205.050000	28
213.820000	214.350000	29
219.100000	219.640000	30
225.560000	226.100000	31
230.710000	231.240000	32
236.380000	236.920000	33
248.720000	249.260000	34
256.410000	256.950000	35
260.790000	261.320000	36
266.440000	266.980000	37
275.630000	276.170000	38
282.320000	282.860000	39
288.330000	288.860000	40
295.160000	295.700000	41
300.020000	300.560000	42
303.820000	304.360000	43
313.020000	313.560000	44
317.920000	318.460000	45
321.320000	321.860000	46
326.190000	326.720000	47
333.570000	334.110000	48
336.730000	337.270000	49
344.180000	344.720000	50
351.600000	352.140000	51
356.160000	356.700000	52
360.990000	361.520000	53
369.610000	370.140000	54
373.650000	374.190000	55
379.970000	380.510000	56
387.250000	387.790000	57
395.310000	395.850000	58
401.350000	401.890000	59
406.080000	406.620000	60
414.570000	415.110000	61
420.830000	421.370000	62
428.650000	429.190000	63
434.660000	435.200000	64
446.230000	446.760000	65
452.480000	453.020000	66
460.840000	461.380000	67
466.240000	466.780000	68
472.030000	472.570000	69
476.160000	476.700000	70
481.870000	482.410000	71
487.110000	487.640000	72
492.610000	493.150000	73
499.920000	500.460000	74
508.280000	508.820000	75
515.650000	516.180000	76
524.280000	524.820000	77
530.680000	531.210000	78
538.870000	539.410000	79
547.230000	547.770000	80
553.560000	554.100000	81
561.800000	562.340000	82
566.480000	567.020000	83
573.540000	574.080000	84
582.150000	582.690000	85
593.000000	593.540000	86
600.340000	600.880000	87
605.520000	606.060000	88
612.540000	613.080000	89
617.060000	617.600000	90
622.200000	622.740000	91
628.410000	628.950000	92
640.610000	641.150000	93
649.410000	649.940000	94
655.390000	655.930000	95
664.290000	664.830000	96
672.600000	673.140000	97
679.750000	680.290000	98
686.770000	687.300000	99
694.920000	695.460000	100
698.640000	699.180000	101
706.460000	706.990000	102
711.620000	712.160000	103
720.600000	721.130000	104
731.150000	731.680000	105
736.440000	736.980000	106
742.890000	743.430000	107
747.720000	748.260000	108
751.950000	752.480000	109
757.990000	758.530000	110
763.400000	763.940000	111
770.340000	770.880000	112
778.820000	779.360000	113
787.010000	787.540000	114
795.500000	796.040000	115
807.930000	808.470000	116
