0.340000	0.860000	1
7.870000	8.390000	2
14.500000	15.020000	3
20.130000	20.650000	4
21.910000	22.440000	5
24.870000	25.400000	6
29.710000	30.240000	7
34.710000	35.240000	8
41.180000	41.700000	9
45.910000	46.430000	10
49.740000	50.260000	11
52.050000	52.580000	12
54.820000	55.340000	13
61.330000	61.860000	14
72.640000	73.170000	15
78.710000	79.230000	16
83.900000	84.420000	17
92.530000	93.050000	18
99.320000	99.840000	19
111.340000	111.870000	20
121.280000	121.800000	21
126.960000	127.480000	22
135.650000	136.170000	23
147.960000	148.490000	24
155.580000	156.100000	25
169.390000	169.910000	26
180.950000	181.480000	27
189.860000	190.390000	28
193.910000	194.430000	29
198.610000	199.140000	30
209.600000	210.130000	31
214.630000	215.150000	32
218.920000	219.450000	33
227.870000	228.400000	34
233.620000	234.150000	35
246.020000	246.550000	36
259.960000	260.480000	37
271.730000	272.250000	38
276.110000	276.630000	39
284.130000	284.660000	40
293.480000	294.000000	41
297.260000	297.780000	42
301.870000	302.390000	43
304.500000	305.030000	44
307.280000	307.810000	45
309.920000	310.440000	46
312.890000	313.410000	47
315.860000	316.390000	48
318.950000	319.470000	49
321.360000	321.890000	50
323.970000	324.490000	51
326.680000	327.210000	52
329.220000	329.750000	53
331.900000	332.420000	54
334.630000	335.150000	55
337.460000	337.990000	56
340.540000	341.060000	57
343.480000	344.000000	58
346.730000	347.250000	59
349.590000	350.110000	60
352.650000	353.170000	61
355.600000	356.120000	62
358.330000	358.850000	63
361.910000	362.440000	64
365.290000	365.820000	65
368.050000	368.580000	66
371.540000	372.060000	67
374.810000	375.340000	68
382.300000	382.830000	69
389.030000	389.550000	70
395.480000	396.010000	71
399.620000	400.150000	72
404.790000	405.310000	73
409.820000	410.340000	74
414.390000	414.920000	75
420.570000	421.090000	76
425.720000	426.240000	77
430.760000	431.290000	78
440.600000	441.130000	79
445.370000	445.890000	80
453.090000	453.620000	81
458.560000	459.090000	82
469.880000	470.410000	83
478.730000	479.260000	84
490.900000	491.430000	85
501.260000	501.780000	86
518.300000	518.830000	87
521.870000	522.390000	88
530.150000	530.670000	89
538.470000	539.000000	90
545.760000	546.280000	91
561.960000	562.490000	92
569.140000	569.660000	93
573.470000	573.990000	94
581.500000	582.030000	95
590.590000	591.120000	96
598.780000	599.300000	97
