0.440000	0.980000	1
6.440000	6.970000	2
9.380000	9.910000	3
17.630000	18.160000	4
24.390000	24.930000	5
28.360000	28.900000	6
32.050000	32.590000	7
35.570000	36.110000	8
40.460000	40.990000	9
45.490000	46.030000	10
48.870000	49.410000	11
52.680000	53.220000	12
59.280000	59.820000	13
62.900000	63.440000	14
74.790000	75.330000	15
79.130000	79.670000	16
83.310000	83.850000	17
87.480000	88.020000	18
90.480000	91.020000	19
95.780000	96.320000	20
103.770000	104.300000	21
107.870000	108.410000	22
113.540000	114.080000	23
119.850000	120.390000	24
127.850000	128.390000	25
134.380000	134.910000	26
141.110000	141.650000	27
144.560000	145.100000	28
147.900000	148.440000	29
154.390000	154.930000	30
160.650000	161.190000	31
164.960000	165.500000	32
168.670000	169.210000	33
176.540000	177.080000	34
185.180000	185.720000	35
190.550000	191.080000	36
197.160000	197.700000	37
200.250000	200.780000	38
203.570000	204.110000	39
206.610000	207.150000	40
209.250000	209.790000	41
213.640000	214.170000	42
219.140000	219.670000	43
222.220000	222.760000	44
229.220000	229.760000	45
238.900000	239.440000	46
245.230000	245.770000	47
250.080000	250.620000	48
259.060000	259.600000	49
264.360000	264.900000	50
268.910000	269.450000	51
278.950000	279.490000	52
286.850000	287.390000	53
291.460000	292.000000	54
297.610000	298.150000	55
309.900000	310.440000	56
315.340000	315.880000	57
320.890000	321.430000	58
335.520000	336.050000	59
340.270000	340.810000	60
342.820000	343.360000	61
345.610000	346.140000	62
349.220000	349.760000	63
363.310000	363.840000	64
373.020000	373.560000	65
376.780000	377.320000	66
379.520000	380.060000	67
382.560000	383.100000	68
385.070000	385.600000	69
390.790000	391.330000	70
396.660000	397.200000	71
399.500000	400.040000	72
402.490000	403.030000	73
408.200000	408.740000	74
412.050000	412.590000	75
419.410000	419.940000	76
424.010000	424.550000	77
428.810000	429.350000	78
433.720000	434.260000	79
438.340000	438.880000	80
441.540000	442.080000	81
448.730000	449.270000	82
457.330000	457.870000	83
466.220000	466.760000	84
471.830000	472.360000	85
480.770000	481.310000	86
485.500000	486.030000	87
492.470000	493.010000	88
500.800000	501.340000	89
513.030000	513.570000	90
516.890000	517.420000	91
522.330000	522.860000	92
534.310000	534.850000	93
546.790000	547.330000	94
556.730000	557.270000	95
560.360000	560.900000	96
567.200000	567.740000	97
574.820000	575.360000	98
582.140000	582.680000	99
591.840000	592.380000	100
599.570000	600.110000	101
606.590000	607.130000	102
611.430000	611.970000	103
620.610000	621.150000	104
626.820000	627.360000	105
632.140000	632.680000	106
647.330000	647.870000	107
655.840000	656.380000	108
667.780000	668.320000	109
677.360000	677.900000	110
689.050000	689.590000	111
696.010000	696.550000	112
701.990000	702.520000	113
708.320000	708.860000	114
712.790000	713.330000	115
720.130000	720.670000	116
724.360000	724.890000	117
727.880000	728.420000	118
740.120000	740.660000	119
745.930000	746.460000	120
751.830000	752.370000	121
761.570000	762.110000	122
772.030000	772.570000	123
778.900000	779.440000	124
784.820000	785.360000	125
793.580000	794.120000	126
803.120000	803.650000	127
813.570000	814.100000	128
821.840000	822.380000	129
825.300000	825.840000	130
832.960000	833.500000	131
838.680000	839.220000	132
849.610000	850.150000	133
855.470000	856.010000	134
858.820000	859.350000	135
862.380000	862.920000	136
865.140000	865.680000	137
870.020000	870.560000	138
885.010000	885.550000	139
890.480000	891.020000	140
895.590000	896.130000	141
904.000000	904.540000	142
909.860000	910.400000	143
918.320000	918.860000	144
926.880000	927.420000	145
932.800000	933.330000	146
936.310000	936.850000	147
944.180000	944.720000	148
951.710000	952.230000	149
956.390000	956.910000	150
961.120000	961.640000	151
967.370000	967.890000	152
972.800000	973.320000	153
976.840000	977.360000	154
984.100000	984.620000	155
990.100000	990.620000	156
996.530000	997.050000	157
999.850000	1000.370000	158
1003.100000	1003.620000	159
1006.230000	1006.750000	160
1013.540000	1014.060000	161
1019.810000	1020.340000	162
1025.950000	1026.470000	163
1034.540000	1035.060000	164
1038.800000	1039.320000	165
1044.570000	1045.090000	166
1051.670000	1052.200000	167
1057.220000	1057.740000	168
1063.700000	1064.220000	169
1070.940000	1071.470000	170
1077.520000	1078.040000	171
1084.060000	1084.580000	172
1090.720000	1091.240000	173
1096.240000	1096.760000	174
1101.160000	1101.680000	175
1108.430000	1108.950000	176
1114.030000	1114.550000	177
1119.370000	1119.890000	178
1125.680000	1126.200000	179
1131.580000	1132.100000	180
1138.010000	1138.530000	181
1144.570000	1145.090000	182
1150.860000	1151.380000	183
1156.460000	1156.980000	184
1160.700000	1161.220000	185
1164.760000	1165.280000	186
1172.620000	1173.140000	187
1181.470000	1181.990000	188
1187.150000	1187.670000	189
1194.100000	1194.620000	190
1201.990000	1202.510000	191
1210.060000	1210.580000	192
1214.580000	1215.110000	193
1217.550000	1218.070000	194
1222.760000	1223.280000	195
1227.240000	1227.760000	196
1237.350000	1237.870000	197
1240.780000	1241.300000	198
1248.540000	1249.060000	199
1252.730000	1253.250000	200
1256.540000	1257.060000	201
1259.840000	1260.360000	202
1263.500000	1264.020000	203
1266.920000	1267.440000	204
1271.270000	1271.790000	205
1278.240000	1278.760000	206
1287.700000	1288.220000	207
1294.160000	1294.680000	208
1300.290000	1300.810000	209
1307.890000	1308.410000	210
1310.340000	1310.860000	211
1312.390000	1312.910000	212
1319.130000	1319.650000	213
1324.810000	1325.330000	214
1327.940000	1328.460000	215
1331.850000	1332.370000	216
1337.450000	1337.970000	217
1343.250000	1343.770000	218
1348.800000	1349.330000	219
1355.490000	1356.010000	220
1363.790000	1364.310000	221
1370.520000	1371.040000	222
1378.420000	1378.950000	223
1386.960000	1387.480000	224
1393.330000	1393.850000	225
1400.220000	1400.740000	226
1407.720000	1408.240000	227
1416.650000	1417.170000	228
1422.190000	1422.720000	229
1427.590000	1428.110000	230
1429.960000	1430.480000	231
1436.480000	1437.000000	232
1442.050000	1442.570000	233
1447.300000	1447.820000	234
1453.690000	1454.210000	235
1458.930000	1459.450000	236
1462.810000	1463.330000	237
1467.180000	1467.700000	238
1470.540000	1471.060000	239
1473.770000	1474.290000	240
1477.090000	1477.610000	241
1481.490000	1482.020000	242
1488.460000	1488.980000	243
1493.370000	1493.890000	244
1498.130000	1498.650000	245
1502.930000	1503.460000	246
1508.080000	1508.600000	247
1514.940000	1515.460000	248
1522.490000	1523.010000	249
1529.890000	1530.410000	250
1536.620000	1537.140000	251
1546.480000	1547.010000	252
1550.270000	1550.790000	253
1553.660000	1554.180000	254
1557.180000	1557.700000	255
1560.250000	1560.770000	256
1564.550000	1565.070000	257
1571.760000	1572.280000	258
1578.920000	1579.440000	259
1588.010000	1588.530000	260
1595.280000	1595.800000	261
1603.120000	1603.650000	262
1610.580000	1611.100000	263
1616.880000	1617.400000	264
1625.400000	1625.920000	265
1631.850000	1632.370000	266
1638.520000	1639.050000	267
1642.510000	1643.030000	268
1646.240000	1646.760000	269
1653.100000	1653.620000	270
1658.200000	1658.720000	271
